date,handle,content,link,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
"April 18, 2020 at 07:25PM",@GregRaths,Texas will be the first state to reopen NEXT WEEK https://t.co/WnOnhSXa30 via @MailOnline,http://twitter.com/GregRaths/status/1251652985685331968,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 10:44PM",@GregRaths,"RT @FLOTUS: Greetings to our American seniors. The changes in our everyday lives will not last forever &amp; we will be able to visit with our loved ones soon again. I encourage you to stay in touch, keep your spirits high &amp; remember, all of America is working together to keep you healthy &amp; safe https://t.co/AMlhzsRK4Q",http://twitter.com/GregRaths/status/1251703220163891201,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 20, 2020 at 01:56AM",@GregRaths,RT @YoungKimCA: Today marks the third day that #CA39's small businesses have not had access to #PaycheckProtectionProgram loans. This is unacceptable. Every day that this continues our families and communities suffer more. https://t.co/9EccRjcGpG,http://twitter.com/GregRaths/status/1252113937241235456,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 20, 2020 at 01:58AM",@GregRaths,"RT @realDonaldTrump: BRILLIANT, A MUST WATCH! @RepDanCrenshaw https://t.co/W6pGsJQ2ua",http://twitter.com/GregRaths/status/1252114379497041921,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 22, 2020 at 01:42AM",@GregRaths,"I am a proud member of the Veterans of Foreign Wars of the United States.
@VFWHQ @vfw2070 @ocveterans @DeptVetAffairs @combatvets4cong @ConcernedVets https://t.co/HG8qrD4vJS",http://twitter.com/GregRaths/status/1252835210778963969,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 22, 2020 at 01:45AM",@GregRaths,RT @ArenaPolitical: Ice cream may not taste so sweet for Pelosi for a while. https://t.co/mGv9KErnKG,http://twitter.com/GregRaths/status/1252835817648607232,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 22, 2020 at 12:35PM",@GregRaths,"RT @realDonaldTrump: States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is, and always will be, given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!",http://twitter.com/GregRaths/status/1252999409702326275,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 22, 2020 at 09:10PM",@GregRaths,I just joined Team Raths! Join Greg Raths and become a campaign co-pilot. Together we can elect an exceptionally qualified leader for Congress.,http://twitter.com/GregRaths/status/1253129103252717568,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 23, 2020 at 05:01PM",@GregRaths,Best she moves to Venezuela or Cuba. https://t.co/qFUHPrZO96,http://twitter.com/GregRaths/status/1253428715175809025,FALSE,,,,TRUE,TRUE,,1
"April 23, 2020 at 05:01PM",@GregRaths,RT @realDonaldTrump: https://t.co/R3mSfNIeC6,http://twitter.com/GregRaths/status/1253428856200941573,FALSE,,,,FALSE,FALSE,,0
"April 24, 2020 at 03:22PM",@GregRaths,Southern California Sikhs ‘a godsend’ for those in need during the coronavirus pandemic https://t.co/ZF3kNkbkFe,http://twitter.com/GregRaths/status/1253766273554505728,,,,,,,,
"April 26, 2020 at 11:33AM",@GregRaths,Thank you Scott https://t.co/ygwFDcfF3M,http://twitter.com/GregRaths/status/1254433433889079296,,,,,,,,
"April 26, 2020 at 11:34AM",@GregRaths,"RT @ScottPresler: California’s 45th Congressional District is flippable from 🔵🔜🔴.  

Our Republican candidate is @GregRaths. 

https://t.co/grftmnXhi3
#CA45",http://twitter.com/GregRaths/status/1254433750277951488,,,,,,,,
"April 26, 2020 at 11:39AM",@GregRaths,"I'm proud to support the Jewish community in Orange County. Thank you for your support. GREG
@formerjetjock @cetjaf @IndivisibleCA45 @OCGOP @GOP @GOPChairwoman https://t.co/wbEQsfocW2",http://twitter.com/GregRaths/status/1254434876784168960,,,,,,,,
"April 26, 2020 at 11:40AM",@GregRaths,Ready to serve once again. @OCGOPNews @GOPLeader @GOP @MissionViejoCA https://t.co/DzBl6yOdHw,http://twitter.com/GregRaths/status/1254435138873683970,,,,,,,,
"April 26, 2020 at 11:40AM",@GregRaths,RT @realDonaldTrump: Had a great call with Catholic Leaders and Educators earlier today. I will be online tomorrow at 10:15 A.M. (Eastern) for Sunday Mass celebrated by @CardinalDolan at St. Patrick’s Cathedral (@StPatsNYC) in New York City. Join me: https://t.co/pTZMmBF9hb https://t.co/iQy5iH5Lk6,http://twitter.com/GregRaths/status/1254435265541623811,,,,,,,,
"April 26, 2020 at 04:43PM",@GregRaths,"Watch: Dem Rep Gives the Most Brazen, Ridiculous Defense of China Over the Wuhan Coronavirus https://t.co/tgDwEHQLU4",http://twitter.com/GregRaths/status/1254511505417990144,,,,,,,,
"April 26, 2020 at 05:11PM",@GregRaths,Not in my county. @GOPLeader @GOP @GOPChairwoman @Chapman_GOP @GOP_Thinker @LakeForestCA @City_of_RSM https://t.co/IeIEK8jpUS,http://twitter.com/GregRaths/status/1254518509733687296,,,,,,,,
"April 26, 2020 at 05:14PM",@GregRaths,"RT @LizRNC: Democrat Rep. provides cover for communist China &amp; WHO, says it's just a ""global phenomenon""

""Why is it so hard to say we should hold [China] responsible?""

""Because we currently in the US have the largest number of cases in the world"" 

Great job spouting communist propaganda! https://t.co/aZZUy3Nmgr",http://twitter.com/GregRaths/status/1254519137960726528,,,,,,,,
"April 26, 2020 at 05:14PM",@GregRaths,"RT @LizRNC: ""I didn't know 'Thank you' belonged to one political party over another""

Unbelievable

Karen Whitsett is being treated terribly by her own party, including Gretchen Whitmer who has been sending Rep. Whitsett nasty texts

""I'm not going to stand by and be silent."" Good for Karen! https://t.co/rOYY2di41A",http://twitter.com/GregRaths/status/1254519195968004098,,,,,,,,
"April 26, 2020 at 07:14PM",@GregRaths,UCI Forum on COVID-19: Where Are We &amp;#038; What to Expect Next: https://t.co/rMEymaXnir,http://twitter.com/GregRaths/status/1254549372559175680,,,,,,,,
"April 26, 2020 at 10:05PM",@GregRaths,https://t.co/orKV7ziEMW // Media » Top 10 Low Pass Flyby's Of All Time: https://t.co/wWpE8ChN0I,http://twitter.com/GregRaths/status/1254592428700430337,,,,,,,,
"April 27, 2020 at 02:13AM",@GregRaths,"Reclaiming the majority in the House is well within our power. And, after 2 years of Dems uselessly holding the House Majority with their endless investigations, fake impeachment and inept response to our current crisis, the American people are hungry for leadership. Vote Raths https://t.co/HiFntIaQo4",http://twitter.com/GregRaths/status/1254654922567454720,,,,,,,,
"April 27, 2020 at 02:16AM",@GregRaths,Your choice: A combat decorated Marine Corps Colonel or Batgirl!! Vote Raths CA45th Congressional District. @GOPLeader @GOP @GOPChairwoman @cetjaf @cetjaf @IndivisibleCA45 @LakeForestCA https://t.co/R0tUvTXP95,http://twitter.com/GregRaths/status/1254655727144075264,,,,,,,,
"April 27, 2020 at 02:18AM",@GregRaths,"RT @ScottPresler: @realDonaldTrump @BuzzPatterson @Ted_Howze @dgvaladao @YoungKimCA @GregRaths @MichelleSteelCA @JimOberweis @Becchi4Congress @claudiatenney @SeanParnellUSA @WesleyHuntTX @gcforcongress These are all flippable districts from 🔵🔜🔴. 

There’s a special election in CA25 for @MikeGarcia2020 on May 12th. 

You can help by making phone calls from the comfort of your home. 

You don’t have to live in California to help. https://t.co/73sechr8Sy",http://twitter.com/GregRaths/status/1254656110318907392,,,,,,,,
"April 27, 2020 at 02:20AM",@GregRaths,RT @BostonJohn9: @ScottPresler @BuzzPatterson @Ted_Howze @dgvaladao @YoungKimCA @GregRaths @MichelleSteelCA @claudiatenney @WesleyHuntTX @gcforcongress Big election May 12th in CA25! https://t.co/XcqyMR6x9W,http://twitter.com/GregRaths/status/1254656599873818624,,,,,,,,
"April 27, 2020 at 02:21AM",@GregRaths,RT @CatsTalkBack1: @ScottPresler @realDonaldTrump @BuzzPatterson @Ted_Howze @dgvaladao @YoungKimCA @GregRaths @MichelleSteelCA https://t.co/KGaP1glcAn,http://twitter.com/GregRaths/status/1254656983531089920,,,,,,,,
"April 27, 2020 at 02:23AM",@GregRaths,"RT @USMC: Sunset Walks 

An MV-22B Osprey tiltrotor aircraft with Marine Medium Tiltrotor Squadron (VMM) 265 (Reinforced), @31stmeu, lands aboard the @usnavy’s #USSAmerica following flight operations https://t.co/4eEdxHbCuh",http://twitter.com/GregRaths/status/1254657501540126720,,,,,,,,
"April 27, 2020 at 02:24AM",@GregRaths,"RT @USMC: We're thankful for and proud of the contributions and sacrifices made by the Marine Corps' almost 118,000 children because #KidsServeToo!
https://t.co/0EL7YramWw",http://twitter.com/GregRaths/status/1254657545446146050,,,,,,,,
"April 27, 2020 at 02:24AM",@GregRaths,RT @realDonaldTrump: So true! https://t.co/fyJgDBuKzM,http://twitter.com/GregRaths/status/1254657730133897217,,,,,,,,
"April 27, 2020 at 02:25AM",@GregRaths,"RT @FLOTUS: Thank you to everyone for the wonderful birthday wishes.
This year, my heart is with those who have missed their own celebrations of birthdays, holidays, &amp; special occasions with their families, friends, &amp; colleagues. I look forward to the day when we can all be together again!",http://twitter.com/GregRaths/status/1254657816968564736,,,,,,,,
"April 27, 2020 at 02:25AM",@GregRaths,"RT @dcexaminer: .@FLOTUS sent care packages to hospitals in 10 states that are dealing with the coronavirus pandemic.

They are geared toward children and contained a number of goods, including blankets, caps, pencils, backpacks, stickers, and Dr. Seuss books.

https://t.co/oOxDbQEOvK",http://twitter.com/GregRaths/status/1254657898602352640,,,,,,,,
"April 27, 2020 at 01:12PM",@GregRaths,"RT @TomiLahren: The point was to flatten the curve, not eradicate the virus. It may take a year or more to kill the virus but the economy and livelihoods of millions are about to be destroyed entirely. Enough. #ReopenAmerica",http://twitter.com/GregRaths/status/1254820781856485376,,,,,,,,
"April 27, 2020 at 01:26PM",@GregRaths,"Confidence among small business plunged in April due to the Covid19 and the shutdown of the national economy. The free-fall in small business confidence was unprecedented, with the WSJ/Vistage Small Business Index falling to just 44.7 in April, down more than 50% from 91.7 March",http://twitter.com/GregRaths/status/1254824270514946048,,,,,,,,
