handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
,2017-11-15 1:54:08,Our second Dan Does Jobs went great! Thank you 5 Star Auto for having me and teaching me about classic cars. https://t.co/AyrHQU5Bej,,,,,,,,,
,2017-11-12 3:37:00,Congratulations to Veterans Village #2 on your new crisis intervention center! Thank you for helping those who have served our county. https://t.co/9ubRuKvruJ,,,,,,,,,
,2017-11-11 23:30:22,We had a great time at the Veterans Day Parade in Las Vegas. Thank you to all those who serve and have served. https://t.co/3NYw8IKrre,,,,,,,,,
,2017-11-11 15:28:00,Didn't we break ground once before - for the @FaradayFuture automobile plant that never happened? https://t.co/qK9HuiY6HP,,,,,,,,,
,2017-11-11 0:05:18,Thank you to everyone who has served our great country. We salute and honor you this Veterans Day. https://t.co/09n7BaBAY1,,,,,,,,,
,2017-11-09 15:28:00,Northern Nevada is currently experiencing a housing crunch (https://t.co/MuFcD0u6zo)... What do you think the role of government should be when it comes to providing/fostering affordable housing? #listening #soundoff #nvgov,,,,,,,,,
,2017-11-07 15:28:00,"""...independent research can't find any economic impact...,"" then why should our tax dollars pay for it? https://t.co/3AW5ZyckPz #nvgov",,,,,,,,,
,2017-11-06 4:30:23,"My thoughts and prayers are with those affected by the tragedy in Sutherland Springs, Texas.",,,,,,,,,
,2017-10-02 15:47:57,https://t.co/TlOg2cn5Xf,,,,,,,,,
,2017-09-11 18:23:13,We will always remember. https://t.co/gGdH1I8a9q,,,,,,,,,
,2017-09-07 4:28:29,"""Fighting lobbyists and the establishment"". 

That's exactly what we're gonna do. https://t.co/ANdLGoEKPX",,,,,,,,,
,2017-09-06 23:22:33,"Come have a dinner with me tonight at the Washoe Public House, 6pm. 275 Hill St in Reno.  Let's have a conversation about the future of NV.",,,,,,,,,
,2017-09-06 23:08:03,"Did you see our interview on the @thedanmasonshow ? Check it out!

We have to end the corrupt, pay to play system!

https://t.co/1WTguk5qTy",,,,,,,,,
,2017-09-06 21:57:14,In 30 mins we'll be on @thedanmasonshow. Join us Live at https://t.co/Lm5DGmBRXw,,,,,,,,,
,2017-09-06 20:33:25,Talking with @seanw801 at @DennysDiner in Reno. #nvgov https://t.co/AHhHLm6kUk,,,,,,,,,
,2017-09-06 20:01:05,Can't wait @thedanmasonshow! We're going to talk about why D.C. establishment GOP is attacking me an hour after I launched my campaign! https://t.co/FD54qKykHr,,,,,,,,,
,2015-01-14 23:28:00,"Exciting news for Northern Nevada, @JetBlue is bringing service to Reno! http://t.co/QVq6M2vjaN",,,,,,,,,
,2015-01-09 23:28:00,"Prepare for the future, pay for college today... Enroll by 1-15-15 for a chance to win FREE Tuition! http://t.co/aL48gvUHjy
 #CollegeSavings",,,,,,,,,
,2015-01-01 8:03:49,Happy New Year!,,,,,,,,,
,2014-12-03 16:15:55,Thanks for the follow @TRUNConline,,,,,,,,,
,2014-10-05 2:55:06,Thank you @DerekNVAD21 for the follow!,,,,,,,,,
