handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
@Ghassali2020,2020-02-04 3:35:26,"We must unite the party and take back the 5th district. We cannot make the same mistakes of the past, this may be our last chance to beat Josh, I’m ready to fight, are you with me? 🇺🇸

#nj5 #leadright #bergencountynj #newjersey #teamghassali #welikemike https://t.co/gpXEr0Z53T",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-03 18:24:26,https://t.co/4OIh8K78Sy #nj5,,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-02 1:23:05,"You’re doing a great thing, you have my full support Scott! https://t.co/Lb25OnA4TQ",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-02 1:19:17,"This is insanity what they are doing to President @realDonaldTrump 

They just won’t allow him to do his job!

@RepMaxineWaters give it a rest already! 

https://t.co/bLqw1M6p2V",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-02 0:18:06,America First 🇺🇸 https://t.co/sGQLC7kaSh,,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-01 23:18:01,Our campaign was #6 nationwide for Republican challengers. 🇺🇸 https://t.co/LXdMx7HNLe,,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-01 18:44:23,"You know what would really help with the fight against human trafficking? 

A SECURE BORDER WITH A WALL.

The same one you voted against funding for. https://t.co/glutOMwI8W",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-01 2:32:26,"Packed house in support of Wyckoff Volunteer Fire Department Community Engine Company #2 tonight. I had the pleasure of meeting Wyckoff’s bravest, many wonderful residents and committee members. responded to 650 calls last year, they deserve a ton of support and gratitude. https://t.co/7pFBdbUsYn",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-30 20:45:04,"It was great meeting Congressman Don Young, the longest serving Congressman in the House of Representatives. We had an amazing conversation, I look forward to working with him to take back the 5th Congressional District! 🇺🇸 https://t.co/90fJuDPs3j",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-30 20:44:34,I was honored to meet Republican Minority Whip Rep. Steve Scalise. A great leader and inspiration to all of us. https://t.co/k7dIN7vgZp,,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-28 23:13:43,Wow! Let’s go New Jersey! https://t.co/D261Mfz71F,,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-28 14:28:16,"Had a great time today on air with the one and only @JrzyJoePiscopo on AM @am970TheAnswer! It was great to see @frankmorano as well! 🇺🇸

#nj5 #teamghassali #jersey #joepiscoposhow https://t.co/6Sx0SaNlvS",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-28 3:07:47,"I’ll be a guest on the @JoePiscopoShow show tomorrow 7am on @am970TheAnswer, make sure to tune in!",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-28 1:38:14,"As someone who came here LEGALLY almost 40 years ago, I stand with @realDonaldTrump on fixing our immigration system, building a border wall, ending sanctuary cities, and requiring those who come here NOT to be a public charge. 

Hardworking citizens and their safety come first.",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-27 22:41:45,"Today on the international Holocaust remembrance day we remember the victims of the tragic holocaust and we vow to the world that we will never allow it to happen again. 

#HolocaustRemembranceDay",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-27 17:10:56,Tune in February 6th @ 3pm to @am970TheAnswer with @KMCRadio for the Dining out dialogues. We will be broadcasting live from RUSTICA in Cliffside park. https://t.co/pVkwfdvaJC,,,FALSE,,,,FALSE,,
@Ghassali2020,2020-01-26 20:52:41,"Very sad news, God bless his family #KobeBryant https://t.co/APua2InSmx",,,FALSE,,,,FALSE,,
,,,,,,,,,FALSE,,
